date,site_code_depth,site_code,depth,tal_pe_rfu,chlorophyll_rfu,cond_m_us_cm,spcond_m_us_cm,tds_mg_l,sal_psu,do_mg_l,ph,temp_c,turbidity_fnu,cond_us_cm,spcond_us_cm
2025-12-02,EBB1,EBB,1,0.1,-0.11,NA,NA,34663,35.12,7.01,7.94,27.865,0.34,56240.2,53327.7
2025-12-02,YIC1,YIC,1,-0.29,-0.12,NA,NA,34543,34.98,6.42,7.87,27.853,0.28,56037.7,53142.6
2025-12-02,YIC3,YIC,3,-0.34,-0.11,NA,NA,34541,34.98,6.43,7.84,27.836,0.1,56019.2,53140.5
2025-12-02,GIC3,GIC,3,-0.29,-0.12,NA,NA,34565,35,6.27,7.95,28.064,2.63,56289.9,53177.6
2025-12-02,GIC1,GIC,1,0.67,-0.11,NA,NA,34567,35,6.32,7.95,28.08,1.85,56307.7,53179.3
2025-12-02,TPBN1,TPBN,1,-0.3,-0.12,NA,NA,34560,35,6.86,7.9,28.005,0.62,56220.3,53168.9
2025-12-02,TPBN3,TPBN,3,-0.31,-0.12,NA,NA,34543,34.98,6.73,7.88,28.008,0.43,56196.7,53143.7
2025-12-02,RBA1,RBA,1,0.28,0.05,NA,NA,34776,35.25,7,8,27.841,1.15,56395.4,53501.2
2025-12-02,ML1,ML,1,-0.24,-0.12,NA,NA,34550,34.99,6.28,7.88,27.814,0.32,56010.6,53153.7
2025-12-02,ML3,ML,3,-0.16,-0.12,NA,NA,34549,34.99,6.29,7.85,27.785,0.36,55978.3,53151.6
2025-12-02,GIA3,GIA,3,-0.22,-0.12,NA,NA,34550,34.99,6.47,7.97,27.776,0.73,55971.9,53153.9
2025-12-02,GIA1,GIA,1,-0.08,-0.12,NA,NA,34677,35.14,6.6,8,27.623,0.69,56018.6,53348.5
2025-12-02,NBA1,NBA,1,-0.26,-0.15,NA,NA,34558,35,6.34,7.89,27.866,1.04,56075.9,53165.9
2025-12-02,NBA3,NBA,3,-0.21,-0.14,NA,NA,34555,34.99,6.36,7.86,27.835,0.55,56039.3,53160.8
2025-12-02,NBRB1,NBRB,1,0.11,-0.12,NA,NA,34664,35.11,6.46,7.95,28.026,0.17,56402.9,53329.3
2025-12-02,NBRM1,NBRM,1,-0.07,-0.13,NA,NA,34540,34.97,6.64,7.88,28.05,1.16,56233.8,53137.7
2025-12-02,EC1,EC,1,1.75,-0.2,NA,NA,34912,35.41,6.39,7.96,27.574,0.56,56350.8,53710.7
2025-12-02,SRS1,SRS,1,-0.34,-0.14,NA,NA,34617,35.06,6.23,7.87,27.915,0.38,56220.6,53256.8
2025-12-02,JC3,JC,3,-0.23,-0.12,NA,NA,34509,34.94,5.8,7.92,27.833,0.06,55964.7,53091
2025-12-02,JC1,JC,1,0.24,0.12,NA,NA,34463,34.89,5.87,7.93,27.956,0.06,56017.4,53019.8
2025-12-02,JN1,JN,1,-0.25,-0.11,NA,NA,34499,34.93,6.23,7.81,27.78,0.02,55893.3,53075.5
2025-12-02,JN3,JN,3,-0.34,-0.11,NA,NA,34500,34.93,6.29,7.78,27.768,0.08,55883,53077.2
2025-11-06,CN3,CN,3,-0.25,-0.12,NA,NA,34507,34.89,6.84,8.03,29.286,-0.22,57432.9,53087
2025-11-06,CN1,CN,1,0.04,-0.08,NA,NA,34505,34.89,6.7,8.03,29.293,-0.19,57436.8,53084.2
2025-11-06,CRS1,CRS,1,-0.28,-0.09,NA,NA,34501,34.89,6.47,8.14,29.177,0.52,57312.6,53078.5
2025-11-06,CRS3,CRS,3,-0.29,-0.12,NA,NA,34504,34.89,6.46,8.13,29.178,-0.28,57319.2,53083.6
2025-11-06,DB1,DB,1,0.93,-0.03,NA,NA,34485,34.85,6.63,8.25,29.793,1.26,57912.4,53053.4
2025-11-06,MRCH1,MRCH,1,0.54,0.25,NA,NA,34645,35.02,6.41,8.04,30.069,3.04,58459.8,53299.5
2025-11-06,LDB1,LDB,1,-0.18,-0.11,NA,NA,34431,34.82,5.66,7.83,28.806,0.69,56821.3,52971.1
2025-11-06,LDB3,LDB,3,-0.14,-0.11,NA,NA,34431,34.82,5.77,7.79,28.783,0.11,56797.8,52970.5
2025-11-06,BDB3,BDB,3,-0.2,-0.08,NA,NA,34420,34.81,5.96,7.89,28.76,0.22,56757.6,52954.5
2025-11-06,BDB1,BDB,1,1.48,0.07,NA,NA,34498,34.9,6.06,7.88,28.674,0.17,56795.4,53073.8
2025-11-06,YIN1,YIN,1,-0.25,-0.13,NA,NA,34443,34.83,6.45,7.81,28.945,0,56982.8,52989.9
2025-11-06,YIN3,YIN,3,-0.23,-0.11,NA,NA,34435,34.82,6.46,7.78,28.911,0.32,56934.9,52977
2025-11-06,FHB3,FHB,3,-0.28,-0.13,NA,NA,34432,34.83,5.79,7.84,28.741,0.24,56756.6,52972.1
2025-11-06,FHB1,FHB,1,0.6,0.68,NA,NA,34457,34.86,5.98,7.83,28.706,0.2,56763.3,53010.5
2025-11-06,EBB1,EBB,1,-0.22,-0.09,NA,NA,34460,34.86,6.35,7.82,28.753,0.39,56816.6,53015.9
2025-11-06,EBB3,EBB,3,-0.2,-0.13,NA,NA,34463,34.86,6.32,7.78,28.748,0.44,56816.2,53020.7
2025-11-06,YIC3,YIC,3,-0.26,-0.14,NA,NA,34420,34.81,6.12,7.88,28.829,0.05,56826.9,52953.7
2025-11-06,YIC1,YIC,1,-0.24,-0.11,NA,NA,34581,35,6.17,7.87,28.574,0.09,56829.8,53202.2
2025-11-06,GIC1,GIC,1,-0.3,-0.12,NA,NA,34451,34.84,6.18,7.83,28.854,3.83,56902.8,53001.6
2025-11-06,GIC3,GIC,3,-0.29,-0.11,NA,NA,34451,34.84,6.16,7.81,28.851,-0.24,56899.5,53001.4
2025-11-06,TPBN3,TPBN,3,-0.31,-0.12,NA,NA,34447,34.84,6.01,7.9,28.857,0.79,56899,52995.1
2025-11-06,TPBN1,TPBN,1,0.98,-0.12,NA,NA,34419,34.81,5.81,7.86,28.884,1.17,56887.3,52952.9
2025-11-06,RBA1,RBA,1,-0.2,-0.12,NA,NA,34419,34.81,6.1,7.79,28.876,0.56,56872.2,52952.1
2025-11-06,ML3,ML,3,-0.07,-0.1,NA,NA,34406,34.8,5.98,7.94,28.741,0.46,56714,52932.3
2025-11-06,ML1,ML,1,1.25,-0.08,NA,NA,34304,34.67,5.77,7.88,28.928,0.43,56746.1,52774.7
2025-11-06,GIA1,GIA,1,-0.08,-0.12,NA,NA,34382,34.77,6.1,7.88,28.791,0.26,56725.5,52895.9
2025-11-06,GIA3,GIA,3,-0.09,-0.11,NA,NA,34388,34.78,6.06,7.84,28.774,0.29,56718.8,52905.3
2025-11-06,SRS1,SRS,1,0.12,-0.13,NA,NA,34385,34.78,5.61,7.86,28.694,1.27,56632.7,52900.6
2025-11-06,NBA1,NBA,1,-0.19,-0.13,NA,NA,34382,34.77,6.17,7.95,28.784,3.75,56719.1,52895.7
2025-11-06,NBA3,NBA,3,-0.14,-0.1,NA,NA,34384,34.77,6.11,7.91,28.775,0.2,56711.8,52897.9
2025-11-06,EC1,EC,1,0.24,-0.12,NA,NA,34425,34.82,5.39,7.77,28.681,0.37,56684.6,52961.1
2025-11-06,NBRM1,NBRM,1,0.34,0.03,NA,NA,34369,34.75,5.72,7.85,28.819,2.4,56732.1,52875
2025-11-06,NBRB1,NBRB,1,-0.13,-0.1,NA,NA,34377,34.76,5.96,7.83,28.886,0.15,56813.3,52888.2
2025-11-06,MRYC1,MRYC,1,-0.18,-0.14,NA,NA,34326,34.71,6.04,7.67,28.762,0.26,56604.8,52809.6
2025-11-05,JN3,JN,3,-0.2,-0.13,NA,NA,34422,34.81,5.93,7.92,28.893,0.16,56894.4,52956.8
2025-11-05,JN1,JN,1,-0.25,-0.14,NA,NA,34420,34.81,5.96,7.89,28.9,0.07,56899.4,52954.4
2025-11-05,JC1,JC,1,-0.26,-0.13,NA,NA,34363,34.75,6.01,7.7,28.843,-0.16,56746.4,52866.3
2025-11-05,JC3,JC,3,-0.27,-0.14,NA,NA,34368,34.75,6.08,7.64,28.826,-0.18,56737,52873.1
2025-10-07,JN3,JN,3,-0.16,-0.11,NA,NA,33384,33.59,5.93,7.92,30.063,0.13,56326.4,51360
2025-10-07,JN1,JN,1,-0.07,-0.11,NA,NA,33423,33.64,6.2,7.92,30.041,0.12,56367.4,51419.3
2025-10-07,JC1,JC,1,-0.28,-0.12,NA,NA,33404,33.61,5.15,7.78,30.302,0.1,56595.9,51391.5
2025-10-07,JC3,JC,3,-0.26,-0.11,NA,NA,33405,33.61,5.33,7.75,30.282,0.15,56576.5,51391.7
2025-10-07,SRS1,SRS,1,0.12,-0.12,NA,NA,33307,33.51,5.68,7.9,29.932,0.43,56068.5,51241.8
2025-10-07,LDB1,LDB,1,-0.16,-0.13,NA,NA,33339,33.54,4.98,7.82,30.014,0.11,56203.3,51291.4
2025-10-07,LDB3,LDB,3,-0.14,-0.12,NA,NA,33339,33.54,5.11,7.8,29.994,0.06,56183.6,51290.5
2025-10-07,BDB3,BDB,3,-0.23,-0.09,NA,NA,33321,33.52,5.11,7.84,29.978,1.94,56137.6,51263.5
2025-10-07,BDB1,BDB,1,-0.11,-0.05,NA,NA,33318,33.52,5.33,7.85,29.979,1.82,56133.6,51258.9
2025-10-07,YIN1,YIN,1,-0.27,-0.13,NA,NA,33359,33.57,5.99,7.93,29.945,0.14,56168.6,51320.9
2025-10-07,YIN3,YIN,3,-0.27,-0.11,NA,NA,33357,33.57,6.03,7.9,29.872,0.14,56094,51318.3
2025-10-07,FHB3,FHB,3,-0.3,-0.12,NA,NA,33386,33.6,6.12,7.93,29.935,0.97,56205.1,51363.5
2025-10-07,FHB1,FHB,1,-0.25,-0.11,NA,NA,33380,33.59,5.91,7.92,29.926,1.06,56185.2,51353.9
2025-10-07,EBB1,EBB,1,-0.28,-0.13,NA,NA,33392,33.61,6.08,7.85,29.934,0.21,56212.9,51371.8
2025-10-07,EBB3,EBB,3,-0.29,-0.11,NA,NA,33390,33.6,6.11,7.83,29.915,0.23,56192.5,51369.6
2025-10-07,MRCH1,MRCH,1,0.47,-0.1,NA,NA,33383,33.59,6.41,7.87,30.028,0.41,56291.4,51358.9
2025-10-07,DB1,DB,1,-0.25,-0.07,NA,NA,33399,33.61,6.44,7.86,30.006,4.53,56296.7,51383.6
2025-10-07,YIC3,YIC,3,-0.22,-0.09,NA,NA,33365,33.58,6,7.98,29.796,0.11,56033.5,51331.1
2025-10-07,YIC1,YIC,1,0,-0.11,NA,NA,33366,33.58,6.07,7.97,29.825,0.08,56063.7,51333
2025-10-07,GIC1,GIC,1,-0.27,-0.11,NA,NA,33390,33.61,6.22,7.93,29.715,4.41,55995.6,51369.3
2025-10-07,GIC3,GIC,3,-0.25,-0.05,NA,NA,33390,33.61,6.23,7.91,29.701,-0.18,55980.5,51368.5
2025-10-07,TPBN3,TPBN,3,-0.26,-0.12,NA,NA,33383,33.6,5.72,7.94,29.708,0.02,55977.7,51359.1
2025-10-07,TPBN1,TPBN,1,-0.09,-0.1,NA,NA,33381,33.6,5.76,7.94,29.701,0.03,55967,51355.8
2025-10-07,RBA1,RBA,1,-0.26,-0.11,NA,NA,33349,33.56,6.08,7.96,29.929,0.43,56136.5,51306.5
2025-10-07,ML3,ML,3,-0.16,-0.12,NA,NA,33297,33.49,6.1,7.98,30.041,0.12,56158.1,51226.2
2025-10-07,ML1,ML,1,1.32,-0.09,NA,NA,33270,33.46,6.19,7.97,30.141,0.02,56209.8,51184
2025-10-07,GIA1,GIA,1,-0.23,-0.09,NA,NA,33334,33.54,6.02,7.96,29.871,0.15,56053.2,51282.5
2025-10-07,GIA3,GIA,3,-0.28,-0.1,NA,NA,33331,33.54,6.03,7.93,29.837,0.23,56015.6,51278.2
2025-10-07,NBA3,NBA,3,-0.09,-0.07,NA,NA,33266,33.45,6.14,7.99,30.153,0.06,56215,51177.9
2025-10-07,NBA1,NBA,1,-0.1,-0.09,NA,NA,33268,33.46,6.17,7.98,30.189,0.6,56254.5,51181.6
2025-10-07,EC1,EC,1,-0.2,-0.09,NA,NA,33304,33.5,5.22,7.8,30.191,0.19,56317.4,51237.3
2025-10-07,NBRM1,NBRM,1,0.62,0.63,NA,NA,33344,33.53,6.08,7.9,30.656,1.72,56839.3,51298
2025-10-07,NBRB1,NBRB,1,-0.13,-0.06,NA,NA,33247,33.43,5.3,7.73,30.294,0.22,56321.1,51149.3
2025-10-07,MRYC1,MRYC,1,-0.25,-0.13,NA,NA,33240,33.42,5.79,7.78,30.225,0.19,56241.7,51138.3
2025-10-06,CN1,CN,1,-0.25,-0.1,NA,NA,33415,33.63,6.87,7.9,29.896,-0.24,56215.8,51408.1
2025-10-06,CN3,CN,3,-0.28,-0.1,NA,NA,33411,33.63,6.81,7.89,29.899,-0.24,56211.6,51402.3
2025-10-06,CRS3,CRS,3,-0.28,-0.12,NA,NA,33411,33.63,6.44,7.83,29.768,-0.07,56083.5,51402.3
2025-10-06,CRS1,CRS,1,-0.29,-0.1,NA,NA,33410,33.63,6.47,7.82,29.738,-0.27,56051.7,51400.2
2025-09-10,CN3,CN,3,-0.12,-0.1,NA,NA,33263,33.45,7.29,7.99,30.153,1.25,56210.3,51173.6
2025-09-10,CN1,CN,1,-0.16,-0.13,NA,NA,33256,33.44,7.05,7.96,30.134,1.04,56179.9,51162.6
2025-09-10,CRS1,CRS,1,-0.24,-0.1,NA,NA,33161,33.34,6.52,7.99,29.97,6.23,55859.1,51016.6
2025-09-10,CRS3,CRS,3,-0.04,-0.12,NA,NA,33155,33.34,6.64,7.97,29.973,-0.28,55852.6,51007.9
2025-09-09,JN3,JN,3,-0.24,-0.13,NA,NA,33138,33.32,6.33,7.94,29.927,5.28,55778.8,50981.5
2025-09-09,JN1,JN,1,-0.07,-0.13,NA,NA,33206,33.4,6.36,7.94,29.775,3.32,55730.6,51086.1
2025-09-09,JC3,JC,3,-0.27,-0.1,NA,NA,33294,33.49,5.44,7.85,29.962,0.03,56077,51221.7
2025-09-09,JC1,JC,1,0.65,-0.04,NA,NA,33326,33.53,5.76,7.86,29.908,NA,56077.6,51271.3
2025-09-09,SRS1,SRS,1,-0.29,-0.09,NA,NA,33476,33.71,5.74,7.8,29.646,0.96,56072.2,51501.8
2025-09-09,LDB3,LDB,3,0.05,-0.07,NA,NA,32938,33.09,0.98,6.78,30.051,2.13,55562.6,50674
2025-09-09,LDB1,LDB,1,0.2,-0.05,NA,NA,33349,33.58,2.99,7,29.382,2.18,55590.4,51306.8
2025-09-09,BDB1,BDB,1,-0.17,-0.08,NA,NA,33050,33.22,4.49,7.81,29.867,2.25,55573.5,50846.6
2025-09-09,BDB3,BDB,3,0.92,-0.05,NA,NA,33038,33.21,4.74,7.79,29.825,0.48,55511.5,50827.7
2025-09-09,YIN3,YIN,3,-0.22,-0.1,NA,NA,33065,33.24,5.9,7.91,29.912,0.01,55642.6,50869.9
2025-09-09,YIN1,YIN,1,0.21,0.01,NA,NA,33357,33.58,6.14,7.93,29.401,0.05,55632.9,51318.7
2025-09-09,FHB1,FHB,1,-0.15,-0.07,NA,NA,33062,33.24,5.08,7.81,29.856,0.38,55583.2,50865.4
2025-09-09,FHB3,FHB,3,-0.24,-0.12,NA,NA,33049,33.22,5.14,7.76,29.828,0.34,55534.3,50845.2
2025-09-09,EBB3,EBB,3,-0.24,-0.1,NA,NA,33086,33.26,5.69,7.82,29.894,0.2,55660.2,50902.1
2025-09-09,EBB1,EBB,1,0.14,-0.08,NA,NA,33080,33.25,5.61,7.82,29.901,0.26,55657.1,50892.6
2025-09-09,MRCH1,MRCH,1,0.14,-0.09,NA,NA,33197,33.39,6.18,7.82,29.838,0.17,55781.6,51072.9
2025-09-09,DB1,DB,1,-0.03,-0.12,NA,NA,33086,33.26,6.55,7.89,30.006,0.58,55768.2,50901
2025-09-09,YIC1,YIC,1,-0.21,-0.09,NA,NA,33062,33.23,5.97,7.88,29.886,0.01,55610.6,50864.2
2025-09-09,YIC3,YIC,3,-0.06,-0.1,NA,NA,33129,33.31,6.06,7.84,29.76,-0.01,55591.1,50967.2
2025-09-09,GIC3,GIC,3,-0.26,-0.09,NA,NA,33177,33.37,6.14,7.91,29.713,-0.02,55635.5,51041.3
2025-09-09,GIC1,GIC,1,0.81,-0.12,NA,NA,33194,33.39,6.15,7.91,29.674,NA,55627.3,51068
2025-09-09,TPBN1,TPBN,1,-0.24,-0.1,NA,NA,33101,33.28,5.9,7.87,29.723,0.01,55518.9,50924.6
2025-09-09,TPBN3,TPBN,3,-0.26,-0.12,NA,NA,33099,33.28,5.89,7.83,29.714,0.03,55505.9,50921.1
2025-09-09,RBA1,RBA,1,-0.16,-0.05,NA,NA,33058,33.23,5.97,7.92,29.896,0.56,55600,50859
2025-09-09,ML1,ML,1,-0.21,-0.09,NA,NA,32976,33.13,5.92,7.89,30.072,0.24,55646.3,50732.1
2025-09-09,ML3,ML,3,-0.09,-0.09,NA,NA,33019,33.18,5.91,7.86,30.002,0.18,55637.6,50798.3
2025-09-09,GIA3,GIA,3,-0.14,-0.09,NA,NA,33004,33.16,6.04,7.92,29.994,0.16,55618.5,50775.4
2025-09-09,GIA1,GIA,1,0.14,-0.11,NA,NA,33066,33.24,6.02,7.92,29.961,0.07,55691.9,50871.5
2025-09-09,NBA1,NBA,1,-0.22,-0.12,NA,NA,32941,33.08,6.09,7.87,30.367,-0.16,55873.4,50678.3
2025-09-09,NBA3,NBA,3,-0.13,-0.1,NA,NA,32941,33.08,5.98,7.84,30.32,1.49,55827.9,50678.7
2025-09-09,EC1,EC,1,-0.08,-0.13,NA,NA,32981,33.13,5.61,7.84,30.208,0.06,55788.4,50740.6
2025-09-09,NBRM1,NBRM,1,0.11,-0.06,NA,NA,32860,32.98,4.92,7.71,30.682,5.23,56039.6,50553.2
2025-09-09,NBRB1,NBRB,1,0.39,-0.06,NA,NA,33357,33.57,5.06,7.67,29.77,0.49,55994.4,51319.2
2025-09-09,MRYC1,MRYC,1,-0.21,-0.11,NA,NA,32854,32.99,5.37,7.61,30.228,0.45,55591.6,50544.3
2025-09-09,GIE1,GIE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-30,CN3,CN,3,-0.11,-0.12,NA,NA,34500,34.89,6.93,8.07,29.284,7.18,57419.6,53076.5
2025-07-30,CN1,CN,1,1.09,-0.09,NA,NA,34585,34.99,6.83,8.08,29.136,2.74,57407.2,53207
2025-07-30,CRS1,CRS,1,-0.26,-0.09,NA,NA,34487,34.88,6.51,8.09,29.144,3.33,57257.2,53057.6
2025-07-30,CRS3,CRS,3,-0.28,-0.07,NA,NA,34487,34.88,6.5,8.1,29.138,-0.23,57250.4,53057
2025-07-29,JC3,JC,3,-0.22,-0.09,NA,NA,34862,35.3,6.96,8.02,29.309,2.33,58047,53633.1
2025-07-29,JC1,JC,1,-0.01,0.24,NA,NA,34853,35.29,6.53,8.01,29.289,0,58013.7,53620.6
2025-07-29,JN1,JN,1,-0.22,-0.11,NA,NA,34838,35.26,6.9,8,29.512,0.11,58215.9,53596.9
2025-07-29,JN3,JN,3,-0.22,-0.12,NA,NA,34839,35.26,6.84,7.98,29.516,0.06,58221.7,53598.2
2025-07-29,LDB1,LDB,1,-0.23,-0.13,NA,NA,34723,35.13,4.23,7.73,29.716,1.31,58232,53420.3
2025-07-29,BDB3,BDB,3,-0.2,-0.11,NA,NA,34724,35.13,4.14,7.7,29.737,1.81,58256,53421.9
2025-07-29,BDB1,BDB,1,-0.18,-0.11,NA,NA,34719,35.12,4.62,7.72,29.767,1.91,58277.5,53413.7
2025-07-29,YIN1,YIN,1,-0.14,-0.14,NA,NA,34744,35.16,5.45,7.87,29.446,0.05,57990,53452.8
2025-07-29,YIN3,YIN,3,-0.16,-0.13,NA,NA,34738,35.16,5.55,7.87,29.344,0.17,57876.9,53442.7
2025-07-29,FHB3,FHB,3,-0.27,-0.12,NA,NA,34752,35.16,5.62,7.88,29.555,0.59,58116.3,53464.7
2025-07-29,FHB1,FHB,1,0,-0.1,NA,NA,34741,35.15,5.67,7.91,29.554,0.52,58097.4,53448.3
2025-07-29,EBB1,EBB,1,-0.23,-0.14,NA,NA,34752,35.17,5.43,7.84,29.555,0.24,58113.8,53465.3
2025-07-29,EBB3,EBB,3,-0.32,-0.13,NA,NA,34727,35.14,5.49,7.83,29.376,0.31,57891.6,53425.8
2025-07-29,MRCH1,MRCH,1,0.08,0.4,NA,NA,34933,35.39,6.1,7.96,29.137,0.59,57985.4,53743
2025-07-29,DB1,DB,1,-0.28,-0.07,NA,NA,34751,35.16,6.71,7.86,29.573,0.97,58132.8,53462.4
2025-07-29,YIC3,YIC,3,-0.25,-0.11,NA,NA,34729,35.15,5.36,7.93,29.219,0.21,57736.5,53429.8
2025-07-29,YIC1,YIC,1,0.26,0.14,NA,NA,34838,35.28,5.64,7.96,29.089,0.12,57783.5,53597.4
2025-07-29,GIC1,GIC,1,-0.3,-0.08,NA,NA,34667,35.08,6.08,7.95,29.087,3.04,57496.4,53333.2
2025-07-29,GIC3,GIC,3,-0.24,-0.07,NA,NA,34667,35.08,6.07,7.93,29.086,1.01,57495.3,53333.1
2025-07-29,TPBN3,TPBN,3,-0.24,-0.12,NA,NA,34727,35.15,5.64,7.97,29.115,0.85,57625.6,53426.6
2025-07-29,TPBN1,TPBN,1,0.61,0.76,NA,NA,34854,35.3,6.02,7.97,28.922,0.92,57638.3,53621.6
2025-07-29,RBA1,RBA,1,-0.14,-0.14,NA,NA,34744,35.16,6.3,7.94,29.33,0.15,57873.7,53452.7
2025-07-29,ML3,ML,3,-0.2,-0.07,NA,NA,34706,35.12,6.12,7.99,29.347,0.15,57828.3,53394.6
2025-07-29,ML1,ML,1,0.08,-0.04,NA,NA,34776,35.2,6.15,7.98,29.229,0.04,57821,53501.4
2025-07-29,GIA1,GIA,1,-0.23,-0.12,NA,NA,34751,35.18,5.74,7.9,29.128,0.07,57676.1,53462.5
2025-07-29,GIA3,GIA,3,-0.3,-0.13,NA,NA,34766,35.2,5.78,7.88,29.047,0.1,57620.8,53486.3
2025-07-29,NBA3,NBA,3,-0.15,-0.1,NA,NA,34690,35.09,6.21,7.97,29.634,0.95,58092.7,53369.4
2025-07-29,NBA1,NBA,1,0.43,-0.13,NA,NA,34689,35.09,6.16,7.98,29.645,-0.15,58103.2,53368
2025-07-29,EC1,EC,1,-0.05,-0.11,NA,NA,34741,35.16,5.66,7.86,29.422,0.17,57961.1,53447.1
2025-07-29,NBRM1,NBRM,1,0.61,0.3,NA,NA,34762,35.15,5.11,7.85,30.268,1.51,58861.4,53479.9
2025-07-29,NBRB1,NBRB,1,-0.18,-0.1,NA,NA,34664,35.06,6,7.89,29.739,-0.08,58156.9,53330
2025-07-29,MRYC1,MRYC,1,-0.25,-0.1,NA,NA,34667,35.07,6.11,7.91,29.48,0.32,57897.4,53333.5
2025-07-29,SRS1,SRS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2025-07-29,LDB3,LDB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA
2025-07-01,JN1,JN,1,-0.26,-0.11,NA,NA,35468,36.03,6.8,8,28.029,0.19,57721.9,54565.6
2025-07-01,JN3,JN,3,-0.24,-0.11,NA,NA,35455,36.02,6.78,7.99,27.991,0.1,57661.4,54545.5
2025-07-01,SRS1,SRS,1,-0.07,-0.12,NA,NA,35355,35.91,6.48,8.01,27.948,0.45,57454.8,54392.7
2025-07-01,ML1,ML,1,-0.27,-0.1,NA,NA,35248,35.78,6.27,7.99,28.071,0.56,57407.5,54227.2
2025-07-01,ML3,ML,3,-0.26,-0.11,NA,NA,35246,35.78,6.32,7.97,28.074,0.57,57407.8,54224.5
2025-07-01,LDB3,LDB,3,-0.22,-0.12,NA,NA,35245,35.77,6.09,8.01,28.134,0.57,57469.8,54223.6
2025-07-01,LDB1,LDB,1,0.75,-0.11,NA,NA,35248,35.78,6.27,8.02,28.122,0.45,57461.1,54227.3
2025-07-01,BDB1,BDB,1,-0.26,-0.15,NA,NA,35223,35.74,6.74,8.01,28.372,1.38,57678.2,54189.7
2025-07-01,BDB3,BDB,3,-0.24,-0.14,NA,NA,35222,35.74,6.6,7.98,28.359,1.14,57663.2,54187
2025-07-01,YIN3,YIN,3,-0.25,-0.12,NA,NA,35209,35.73,7.07,8.06,28.252,0.29,57531.4,54167.4
2025-07-01,YIN1,YIN,1,0.39,-0.12,NA,NA,35180,35.7,6.74,8.07,28.111,0.3,57339.1,54123.3
2025-07-01,FHB1,FHB,1,-0.21,-0.13,NA,NA,35224,35.75,6.6,7.98,28.098,0.73,57396.8,54190.4
2025-07-01,FHB3,FHB,3,-0.27,-0.11,NA,NA,35225,35.75,6.63,7.96,28.075,0.82,57375.8,54193
2025-07-01,EBB3,EBB,3,-0.26,-0.12,NA,NA,35200,35.73,7.37,8.06,28.048,0.78,57306.9,54154.1
2025-07-01,EBB1,EBB,1,-0.24,-0.11,NA,NA,35197,35.72,7.11,8.07,28.007,0.48,57258.5,54148.5
2025-07-01,MRCH1,MRCH,1,-0.29,-0.13,NA,NA,35208,35.73,6.85,7.99,28.216,0.83,57494,54166.4
2025-07-01,DB1,DB,1,0.19,-0.1,NA,NA,35216,35.74,7.36,8.07,28.15,1.08,57439.1,54179.1
2025-07-01,YIC1,YIC,1,-0.25,-0.11,NA,NA,35205,35.73,6.49,8.02,27.964,NA,57228.8,54162.1
2025-07-01,YIC3,YIC,3,-0.23,-0.12,NA,NA,35191,35.72,6.51,8,27.958,-0.11,57198,54139.6
2025-07-01,GIC3,GIC,3,-0.21,-0.09,NA,NA,35254,35.79,6.57,8.05,28.082,0.45,57429.9,54237
2025-07-01,GIC1,GIC,1,-0.18,-0.11,NA,NA,35255,35.79,6.57,8.05,28.079,0.5,57427.5,54238.3
2025-07-01,TPBN1,TPBN,1,-0.27,-0.11,NA,NA,35231,35.76,6.22,8,28.026,0.4,57335.1,54202.2
2025-07-01,TPBN3,TPBN,3,-0.29,-0.14,NA,NA,35228,35.76,6.19,7.98,27.993,0.35,57295.7,54197
2025-07-01,RBA1,RBA,1,-0.2,-0.09,NA,NA,35288,35.82,6.78,8.03,28.15,0.83,57555.2,54289.3
2025-07-01,GIA1,GIA,1,-0.12,-0.12,NA,NA,35313,35.86,6.16,7.95,28.049,0.64,57491.7,54328.1
2025-07-01,GIA3,GIA,3,-0.17,-0.07,NA,NA,35295,35.84,6.23,7.93,27.992,0.62,57403.1,54299.8
2025-07-01,NBA3,NBA,3,-0.06,-0.09,NA,NA,35337,35.88,6.38,8,28.038,0.52,57519.9,54365.1
2025-07-01,NBA1,NBA,1,0.71,-0.06,NA,NA,35339,35.89,6.49,8.01,28.054,0.5,57539.5,54368.2
2025-07-01,NBRB1,NBRB,1,-0.15,-0.07,NA,NA,35349,35.9,6.43,7.93,28.023,0.4,57522.8,54382.8
2025-07-01,NBRM1,NBRM,1,0.34,0.15,NA,NA,35420,35.98,6.07,7.93,28.002,2.26,57617,54492
2025-07-01,EC1,EC,1,0,-0.1,NA,NA,35405,35.96,5.93,7.88,27.956,0.38,57543.5,54469.1
2025-07-01,MRYC1,MRYC,1,-0.1,-0.06,NA,NA,35344,35.89,6.33,7.87,28.019,0.49,57510.2,54375.1
2025-06-04,CRS1,CRS,1,-0.22,-0.13,NA,NA,34884,35.35,6.55,7.96,28.482,-0.41,57238.2,53668.5
2025-06-04,CRS3,CRS,3,-0.21,-0.12,NA,NA,34883,35.35,6.5,7.88,28.48,-0.42,57233.5,53666.9
2025-06-04,CN3,CN,3,-0.15,-0.14,NA,NA,35125,35.62,6.9,8.04,28.565,-0.34,57717.2,54038.1
